Sort Order,"Major area, region, country or area of destination",Notes,Country Code,Type of Data,Total,Other South,Other North,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2000007,Lower-middle-income countries,e,1501,,26516501,680831,495101,2086232,681,21812,15,0,274925,0,78,29523,78557,71,18268,2343,132972,56,37405,3882998,35,334953,2769,1445,220854,1,8187,731,33,46,296,30221,0,31912,2548,1207552,2277,7543,30783,17122,7856,67,34927,172277,0,5064,458150,527,0,2757,664,6767,0,8575,6480,131,2297,275,126,448,8234,273183,1223,271,0,199,1753,42079,8938,1054,436508,12863,36,155911,0,0,922,942,40997,2,0,2109,6330,81395,33439,185448,9,1508,0,2,0,1101,11256,145467,2742,7,68,0,19739,624,61,2239114,123784,8750,10255,422,0,99705,10682,55,24979,62627,313368,9922,934,26089,35955,65446,24147,9130,132,45232,19039,1,32813,18,35,6999,180372,634,538751,2,106,0,13923,362,0,12809,0,60,200,0,0,9713,14660,302491,819,1055,679271,1856,269,2710,10398,108337,171387,81,103,86,11097,9602,1361876,1504,1094,1471,3277,10566,4912,9991,9727,295,9910,8012,176757,0,3586,5176350,22043,0,0,0,0,0,16,0,7868,35048,72782,0,20,4843,16059,79,62,8,298,254149,20655,81156,6176,191237,69511,65791,132,681,2345,17921,75756,79659,143762,168499,0,66,14,3573,5179,28715,0,302,310569,305888,26266,81544,55834,112479,39,598,268934,125,945,117700,0,0,5842,1077,9157
2000007,Low-income countries,e,1500,,8975609,944440,186374,17290,0,4405,0,0,350375,0,0,419,207,0,143,253,180,0,0,750,0,720,713,0,62606,0,111196,0,0,0,4128,2506,0,27,0,54526,744046,4681,0,38532,2194,0,9963,16590,0,300,45447,106,0,746,8630,39643,0,246,454223,0,1176,0,11,0,307,432852,302,3258,0,2170,0,9265,0,64,9648,0,74,2640,0,0,0,0,40539,0,0,5167,13047,703,3775,75461,0,37,0,0,0,0,0,201786,40935,0,0,0,0,9,0,561071,963,1267,7286,16,0,0,2301,0,589,0,889,84904,0,0,11944,0,0,7001,4714,151135,1436,0,0,0,10595,137192,149,0,147833,0,0,0,76739,161,0,275,0,0,0,0,0,3219,304076,0,526,0,0,587,0,117,0,91910,93783,0,0,0,8,40,31012,0,0,0,0,643,1771,41,3791,1394,0,4873,833,938,0,253416,279400,0,0,0,0,0,0,0,134,1706,145646,0,10244,453037,0,0,0,66,0,466492,38774,251431,1573,219,387993,455692,0,1119,759,2447,32929,368,0,53732,0,0,0,0,832,473,0,0,118035,1383,0,29609,79977,10527,26,257,9630,0,2264,691,0,0,127,89021,97727
2000008,No income group available,e,,,424127,18796,8224,0,0,358,0,0,0,534,1122,82,0,3103,171,0,0,139,0,0,451,0,571,0,0,0,0,0,0,0,0,7949,1748,0,0,0,0,0,0,0,778,0,0,0,0,65,1653,185,0,2495,37712,0,0,0,0,0,1970,2253,0,0,0,0,0,0,6915,10563,0,0,0,0,0,0,0,0,0,0,125,0,184738,2632,96,0,0,0,209,0,0,0,0,15,7285,0,0,606,640,4559,26320,0,0,0,0,171,187,0,0,0,0,0,521,1772,242,0,0,0,0,0,0,900,0,1193,0,0,0,0,0,0,15100,0,0,0,237,0,0,13331,345,3455,6214,32,0,0,0,0,213,0,0,0,0,0,0,7322,1152,2628,0,0,0,10,0,0,7,0,0,0,0,11,0,379,0,0,1277,73,0,0,0,1106,0,0,0,133,1320,3476,0,148,119,0,0,0,1108,0,0,0,0,282,0,0,0,0,20,0,46,0,0,0,17801,0,148,333,0,0,0,0,0,106,113,0,0,0,0,98,0,0,0,1809,0,2025,466,0,0,195,1441,0,0,0,0,0,0
2000008,Geographic regions,,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000009,Africa,,903,,15051677,747639,279365,478,380,29016,0,0,690240,0,629,1322,390,0,4927,4094,24,78,1141,2674,13,865,6506,0,310747,26,0,69,0,368,22882,3219,10,60,1744,1265788,748463,12211,0,83332,7241,0,44940,191836,0,345,31977,704,0,292,50251,63940,0,0,463417,504,2044,0,2139,1087,491,724702,2267,4576,0,0,9,42266,675,46102,445073,80,32371,159662,0,0,20,1170,168275,0,0,7514,19491,0,53189,267625,30,6690,0,0,0,0,45,350536,44560,24,0,0,0,356,14,53762,14023,750,67052,5447,0,2572,24474,82,2890,21133,746,100813,0,11400,46,14,176,22609,119801,196620,18379,0,169,80,27232,172405,9199,46,715644,144,0,0,91271,8539,6162,174,0,273,11,0,0,15369,557172,100,46306,10,92,12112,0,1454,46,200494,287194,9,139,12,1000,1658,9137,0,25,25,50,90,5422,5178,32461,0,1332,2007,46,1079,1336,16412,303332,95,11,0,0,0,0,0,11991,38280,237221,1600,10767,458437,979,0,223,66,0,745346,84681,333894,5694,1988,309873,514947,0,2297,3594,31118,594,3820,17,234134,0,0,11,4953,3052,210,0,0,430932,2857,2711,170256,142436,32900,39,48,359,0,151,69,0,165911,22667,121397,266584
2000009,Asia,,935,,49394322,2107537,848556,4382617,3805,31789,0,0,2523,0,0,35742,229036,67,44542,22115,637445,0,39582,5110121,0,134719,14445,0,4,0,119383,536,0,2944,4,332016,70,35346,470308,0,2,11,189383,26,50546,0,7,9332,0,3195,3334091,70020,82862,1987,0,555,0,82,2,276,170,0,9900,1433,53663,343,6673,2,0,5,485,1296024,5,0,13981,2674,71,131110,0,0,212,3586,60515,0,0,0,0,151889,316335,1874,2,70549,0,0,44,1056,276,0,0,0,10,0,2,17119,113,5729975,2061956,136915,727511,2680,0,99891,13802,7,75251,258549,92284,3387,0,56867,28626,354819,10726,92114,0,1,28639,0,19104,47,4,4,961596,613,0,55,0,0,255,367,0,3940,0,0,1726,0,0,175247,5,1161937,2,0,950128,32126,0,12786,5,30,7457,0,134503,0,15647,10420,2607928,1186,9,373,4,58147,1031165,96999,3018,56,10351,812406,41709,0,149164,3937679,1,0,0,0,0,0,0,0,0,64509,67,1224,9,2,73272,0,388,143,0,77733,14070,8732,6176,550382,2415769,317200,133,8599,16432,475689,106414,201892,143745,0,0,0,7,41541,118367,10451,0,0,881,629236,85759,203459,273,287815,26,5330,327662,0,678,230734,0,0,468515,920,139
2000010,Europe,,908,,56858788,440152,941195,141085,772463,941981,1044,5544,206376,1024,3932,140063,575985,1613,181519,332569,975178,2198,4862,198131,21389,1504214,310864,1376,16863,3057,681,17387,3836,1337484,2939,219028,391,3396,165901,13270,7850,84913,80560,66489,172010,1083,10275,4225,12725,102523,488547,80515,3022,126568,20211,70229,10,5219,66667,761900,78071,52458,102910,276954,15051,121588,139505,3901,8937,77972,63005,173987,13408,13813,27906,120529,1269,65108,1110,12123,3743,264831,878231,4,116,10080,19748,803254,1769341,139974,7651,522373,12876,10709,20,4,13543,19939,33034,23292,33307,41,5776,225603,19190,659083,199803,304480,219412,564430,6667,57826,1631862,146304,122875,31162,3447899,142673,190,12175,534507,58165,184388,160511,599,10981,23354,2502,288285,36523,47720,12884,64537,386,56371,33842,0,0,15912,84956,0,52200,284,4690,28650,180395,8945,1821214,84324,12280,2284,13,11449,359401,147,69093,5584,4459,164121,0,318360,277,102893,2647,457941,21,5250,1573,6115,128048,237013,1191188,1297016,347,1651,94172,537121,21,764954,6329532,12179,3351,6378,8382,41,7149,429,3459,13154,15875,144335,1062996,4643,28030,49637,18735,233836,92541,347,120733,193532,2,821471,247897,6364,21709,184834,175942,256334,100848,431276,120181,4577,32265,2,369,23215,427231,2635324,211983,137,362,61572,4601796,7788,800842,39381,547959,168,32319,1222330,279,111570,323297,26,149,17059,25125,55290
2000010,Latin America and the Caribbean,,904,,6570729,173606,69141,199,386,977,0,50,6834,1931,8154,223972,1314,4787,3930,9790,6,1834,56,58,5323,651,7943,4235,2,88,18,268994,506,38,5,179653,4841,2,2423,25,6,56,194,44,36067,87,13,22,100,271311,66672,3780,10,762627,1,111,13,23861,19,3143,68803,5650,128,6245,2720,59,2366,0,20655,109480,63963,4771,47596,2,27,228,3,232,24,2,13,920,150993,3584,6,6,16,23,67964,161,40,6760,398,14160,7529,8,62016,6,2,39619,287378,2,41883,6652,44,8946,754,1241,309,1667,0,8029,361043,22538,91394,1150,17,108,0,97,4,1512,457,30343,11,6,283,168,1145,268,30,7,276,2,88,77,0,13890,1,2,1,52484,10,31,13,233,2574,2030,1455,73,10,7,16,22673,5,680,260435,40,868,86,3550,7,1280,8,995,2,21664,5,351091,204362,3584,27540,280579,21913,33,16633,976,1108,8767,18973,7,576,11207,14142,73,17232,0,37,11,1801,152,987,0,1,173,1382,160,1930,0,39,1403,0,346934,28,1676,23,21918,4558,15307,21124,5,417,0,21,0,271,16179,127,3057,3,499,8,10,10514,43,40466,28,762783,3711,155461,10,199,87965,252,16,4,18,20,58
2000011,Northern America,,905,,40351694,1646420,17949,68701,45849,31729,0,0,6921,139,21102,142095,68765,4510,81292,87453,15639,30061,1327,120023,68358,43843,54986,42552,401,10503,35,57027,53,127218,188,231149,119,4338,45436,322,2323,27603,159240,14341,844410,89,173,614,0,107825,1760798,446503,13693,540761,40,282,0,76170,9078,81203,900163,371,15686,101498,109,15049,55945,496,18834,710258,317469,152719,876916,15,22741,16402,164,85504,0,257,54227,36112,230652,50,144,426,6144,11568,900903,84106,253,245854,0,38905,347,0,506830,6512,50,299979,484645,0,294496,144589,6263,1367938,84750,364701,118575,186501,0,129163,800491,688954,382634,53088,13165,62162,0,30397,3036,223649,35574,176455,94,40699,7981,0,36067,2729,1932,391,72016,0,831,18156,6478,287,149,6611,0,9452861,7267,109,129,0,4614,61289,881,37139,302,0,13146,214300,114,32836,235373,203,148760,0,26419,0,39433,555,311613,0,110342,297,17256,303181,1640909,658702,364322,1576690,1089,968022,22360,64,200182,399150,2634,0,13805,17081,372,29242,16919,0,0,31458,12599,10545,1035,22369,30832,106,10617,15404,0,56814,102210,0,95625,116699,31278,27695,6551,58561,64940,71773,2846,182834,0,743,0,17811,266980,11908,98033,1027,123,0,22963,334623,13432,1308609,31353,259515,35,31913,25118,0,117706,1161967,0,0,20747,8373,15008
2000011,Oceania,,909,,5361231,54117,53514,13294,1530,2556,2142,30,420,0,30,12393,980,60,68910,22810,190,270,770,11715,370,1360,5320,50,30,410,70,700,0,28650,670,5388,0,2100,3020,10,30,30,30248,70,38225,20,10,40,0,26815,202921,86424,2050,4209,0,130,19458,350,60,60428,510,90,22810,13754,380,310,11315,80,20,70,1460,38746,10670,0,1780,1970,240,4275,130,30,73702,9420,66944,10,4039,20,30,290,127622,2160,480,130780,0,130,10,1733,310,30,20,520,90,0,180,27092,560,112701,70180,23285,31197,60177,710,7380,235899,930,37724,3480,380,8310,3801,2510,100,11129,7370,79070,70,110,1400,20,3850,150,180,540,96014,170,20,52610,498,40,20,18530,52,1270,9354,30,120,5330,0,2011,630,12782,450,1570,2574,114440,4679,373171,800,20,1800,5659,49560,2476,3990,340,13689,2791,140,2283,360,5770,174191,68764,17990,1746,250,58921,570,90,15072,19668,50,21,19,13,0,47,77193,0,0,1780,240,52060,2790,260,38096,0,6360,8640,2381,5474,106009,0,14379,64300,3060,4090,90,8043,14864,7320,50,28054,0,20,2059,28263,1410,1220,34060,30,0,2241,1420,17857,1390,1342616,1998,100831,0,10570,490,5945,1170,168753,7360,0,390,4371,14917
2000012,Sustainable Development Goal (SDG) regions,f,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000012,SUB-SAHARAN AFRICA,,947,,13151229,686783,268886,88,69,6758,0,0,690219,0,616,1139,84,0,4032,3098,0,67,135,1569,13,101,4672,0,310720,26,0,69,0,79,22882,2935,10,10,1694,1265740,748436,12211,0,83240,4679,0,26258,118346,0,325,27405,704,0,249,46425,62345,0,0,462179,428,2044,0,2076,939,415,711908,1479,3258,0,0,0,2558,0,46102,8068,61,32371,34359,0,0,20,377,142424,0,0,7514,19469,0,39600,267001,23,3831,0,0,0,0,38,349174,43622,24,0,0,0,9,14,46937,858,336,152,5377,0,2054,12880,82,1307,24,0,94099,0,69,0,14,176,10025,119801,196585,7312,0,169,80,27202,172384,431,25,713669,144,0,0,89062,8539,6162,126,0,11,0,0,0,4381,557159,91,46110,10,92,10082,0,1386,46,200144,260227,9,51,12,665,14,6875,0,25,25,50,90,1375,4401,32427,0,0,1262,0,1079,721,4802,303299,95,11,0,0,0,0,0,11991,2266,233412,1600,10752,458216,382,0,177,66,0,645275,84041,332587,2149,1554,189,493346,0,1487,1910,278,0,935,17,234134,0,0,11,407,533,0,0,0,383256,2088,144,161035,142133,18629,39,48,0,0,126,69,0,0,400,121378,266559
2000023,Eastern Africa,,910,,4847119,232303,101338,0,0,0,0,0,262823,0,0,0,0,0,134,0,0,0,0,461,0,0,550,0,0,0,0,0,0,0,4239,0,0,0,0,0,709348,4001,0,18,681,0,0,0,0,0,10223,25,0,0,46342,28962,0,0,58,0,50,0,0,0,136,464940,160,3258,0,0,0,84,0,0,7843,0,74,32806,0,0,0,0,80366,0,0,0,0,0,1362,166,0,37,0,0,0,0,0,0,0,0,0,0,0,9,0,24251,226,0,0,6,0,0,995,0,331,0,0,85484,0,0,0,0,0,0,4714,0,1,0,0,0,26783,144129,49,1,194,0,0,0,0,4125,6162,0,0,0,0,0,0,0,305156,0,688,0,39,196,0,0,0,0,3325,0,0,0,8,0,1985,0,0,0,0,0,398,0,2669,0,0,160,0,938,0,328,200596,0,0,0,0,0,0,0,0,0,167,0,10302,0,0,0,0,0,0,638734,40776,213845,68,509,0,416511,0,26,13,0,0,469,0,4,0,0,0,0,0,0,0,0,355725,0,0,29043,135588,2463,0,0,0,0,0,0,0,0,365,88994,106783
2000024,Burundi,,108,B R,125628,9438,4269,,,,,,,,,,,,,,,,,,,,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37951,,,,,,,,,,,,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949,,,,5692,,,,,,,,,,,,
2000025,Comoros,,174,B,13799,831,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,10595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,
2000026,Djibouti,,262,B R,100507,4513,1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,,
2000027,Eritrea,,232,I,12952,1132,525,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663,,,,,,,,,,98,,,,93,,,,,,,,,,,1224,,,,,,,,,,,,91,,,,,211,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,217,,,,,,,,,,,,,,343,,,,,,,,,,,,,,,,,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,,,,,,,,,,,,,,,,,,,1775,189,1284,,,,180,,,,,,,,,,,,,,,,,1190,,,43,375,,,,,,,,,,,151,168
2000028,Ethiopia,,231,B R,611384,46100,15366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,90,,3258,,,,,,,6843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,389419,,131405,,,,18417,,,,,,,,,,,,,,,,,192,,,,,,,,,,,,,,127,,
2000029,Kenya,,404,B R,707852,46659,25053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,672,,,,,,,,,961,,,20846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3273,,,,,,,,,,,,,,,,,,,159197,101,81156,,,,56360,,,,,,,,,,,,,,,,,261491,,,,51289,,,,,,,,,,,,
2000030,Madagascar,,450,C,23541,2804,3510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458,,,,8050,,,,,,,,,,,,,,,,,,,,,,,,,,,,6567,,,,,,,,,,,,,,,,,,,,,,,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000031,Malawi,,454,B R,232620,37999,12659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5677,,,,,,,,,,,,,,,1509,,,,,,,,,,2389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4947,,,,,,,,,,,,,,,,,,,59,8837,,,,,,,,,,,,,,,,,,,,,,,,,1578,10278,,,,,,,,,,,45797,39732
2000032,Mauritius,1,480,C,15543,736,295,,,,,,,,,,,,,,,,,313,,,15,,,,,,,,,,,,,,,,,,34,,,,,,8024,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993,,,,,,124,,,,,,,,,,,,,,,,,3278,,,,6,,,106,,15,,,,,,,,,,,,,,,,563,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,38,,,,,,,,,,,,,58,,,,,,,,307,,3,42,,,,,13,,,,,,,,,,,,,,,,,458,,41,,,,,,,,,,,
2000033,Mayotte,,175,B,45474,262,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36203,,,,,,,,,,,,,,,,,,,,,,,,,,,,5080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000034,Mozambique,,508,B R,195702,3430,10290,,,,,,22937,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,4001,,,,,,,,,,,,,,,,,,,,,,,,3705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441,,,,,,,,,,,,14539,,,,,,,4601,,,,,,,36755,,,,,,,,,,,,,,,,,,,,,,,,,,,3143,,,,,,828,,,,,,,,2669,,,,,,,,,,,,,,,,,,,,9939,,,,,,,,11835,,,,,,,,,,,,,,,,,,,,,,,,,,4355,,,,,,,,,,,3118,57131
2000035,Réunion,,638,B,100678,7505,4307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,66309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11431,,,,,,,,,3455,6162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000036,Rwanda,,646,B R,347076,7106,2218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56107,,,,,,,,,,,,,,,,,,,,,,,,,163420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79241,,,,36766,,,,,,,,,,,,
2000037,Seychelles,,690,B,6574,291,188,,,,,,,,,,,,51,,,,,17,,,20,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,154,,,,,,57,,,,,,,,,,,,,,,,,2026,226,,,,,,37,,,,,331,,,,,,,,,,,,,525,,,1,,,,,,509,,,,,,,,,,,,,39,,,,,,40,,,,,,11,,,,,,398,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,15,366,,10,467,,,,,,,,469,,,,,,,,,,,6,,,173,,,,,,,,,,,,,
2000038,Somalia,,706,I R,20097,13033,6509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,,
2000039,South Sudan,,728,B R,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,..,,,,,,,,,,,,,,,,,,..,,,,,,..,,,..,,,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,..,,,,,,,,,..,,,,,,,,..,,,,,,,,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,,,,,
2000040,Uganda,,800,B R,584280,2474,43,,,0,,,,,,,,,,,,,,131,,,40,,,,,,,,,,,,,,14278,,,,243,,,,,,374,,,,,,,,58,,17,,,,136,84966,160,,,,,1,,,39,,,291,,,,,228,,,,0,,214,0,,37,,,,,,,,,,,,9,,3591,,,,,,,370,,187,,,37371,,,,,,,,,1,,,,,7,,,,,,,0,,,,,,,,,,27,,,,,196,,,,,4,,,,8,,594,,,,,,,,,,,160,,,,279,70387,,,,,,,,,,1,,,,,,,,,1384,,0,55,,,341554,,26,,,,,,4,,,,,,,,,,,,1096,22351,878,,,,,,,,,,7,3
