Sort Order,"Major area, region, country or area of destination",Notes,Country Code,Type of Data,Total,Other South,Other North,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990036,Rwanda,,646,B R,160024,19265,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26393,,,,,,,,,,,,,,,,,,,,,,,,,62526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34106,,,,15825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990037,Seychelles,,690,B,3721,493,281,,,,,,,,,,,,67,,,,,11,,,32,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,180,,,,,,40,,,,,,,,,,,,,,,,,1276,2,,,,,,22,,,,,25,,,,,,,,,,,,,34,,,2,,,,,,258,,,,,,,,,,,,,27,,,,,,25,,,,,,23,,,,,,61,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,11,83,,11,316,,,,,,,,5,,,,,,,,,,,5,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990038,Somalia,,706,I R,478294,12196,6098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,460000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990039,South Sudan,,728,B R,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,..,,,,,,,,,,,,,,,,,,..,,,,,,..,,,..,,,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,..,,,,,,,,,..,,,,,,,,..,,,,,,,,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990040,Uganda,,800,B R,544273,19697,359,,,35,,,,,,,,,,,,,,49,,,44,,,,,,,,,,,,,,48841,,,,98,,,,,,137,,,,,,,,68,,144,,,,51,65659,170,,,,,44,,,0,,,162,,,,,241,,,,29,,226,29,,40,,,,,,,,,,,,10,,1313,,,,,,,390,,68,,,32265,,,,,,,,,49,,,,,184,,,,,,,39,,,,,,,,,,226,,,,,208,,,,,115,,,,9,,216,,,,,,,,,,,59,,,,295,214634,,,,,,,,,,58,,,,,,,,,378,,0,59,,,124116,,29,,,,,,105,,,,,,,,,,,,1034,31528,485,,,,,,,,,,194,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990041,United Republic of Tanzania,2,834,B R,574025,2845,1577,,,,,,717,,,,,,,,,,,,,,,,,,,,,,80,,,,,,232210,,,,184,,,,,,,,,,343,15007,,,,,,,,,,19354,,,,,,,,,,,51,,,,,,,,,,,,605,,,,,,,,,,,,,,,,,4968,,,,,,,360,,,,,33613,,,,,,,79,,,,,,,7218,,,,,,,,113,,,,,,,,,144353,,370,,,,,,,,,,,,,,407,,,,,,,,,,,,,,,,68609,,,,,,,,,,,,214,,,,,,,467,409,,,,,,,,,,,,,,,,,,,,,,19706,,,682,,808,,,,,,,,,,18188,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990042,Zambia,,894,B R,279463,6228,2905,,,,,,123807,,,,,,81,,,,,,,,,,,,,,,,469,,,,,,0,,,10,227,,,,,,100,,,,,116,,,,,,,,,,27297,,,,,,235,,,,,,,,,,,65,,,,,,311,484,,,,,,,,,,,,,,,,4284,,,,,,,,,146,,,433,,,,,,,,,,,,,,17073,,,220,,,,,,,,,,,,,,41455,,2360,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,115,,,,,,,,,,6328,,,,,,,,,,,,,,,,,,,,,,349,,,1987,6930,459,,,,,,,,,,,34829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990043,Zimbabwe,,716,B R,634621,20017,9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69618,,,,,,,,,,,,,,,,,482855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11426,,,,,,,,,,,,,,,,,,,,,,,,,19136,,,,,,,,,,,,18966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990044,Middle Africa,,911,,1461155,125389,52108,0,0,34,0,0,479606,0,0,0,0,0,9,20,0,0,0,0,0,0,154,0,20498,0,0,0,0,0,0,0,0,0,0,2161,20255,7819,0,50319,109,0,18683,110186,0,0,390,0,0,0,0,9817,0,0,1054,0,164,0,5,0,50,95519,1,0,0,0,0,67,0,27682,0,0,0,0,0,0,0,0,37928,0,0,1338,0,0,205,1968,0,0,0,0,0,0,0,1670,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,0,10,0,0,0,0,0,0,0,0,1131,0,0,1096,0,0,0,0,0,0,0,22084,0,0,0,965,0,0,0,0,0,0,0,0,221,340,0,345,0,0,19,0,0,0,2614,127445,0,0,0,0,0,0,0,0,0,0,0,0,0,5946,0,0,60,0,0,0,953,23083,0,0,0,0,0,0,0,5590,0,12899,0,0,0,0,0,0,15,0,0,2522,113409,324,0,0,47518,0,10,150,9,0,0,0,7868,0,0,0,69,6,0,0,0,18418,0,0,0,0,696,0,0,0,0,0,0,0,0,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990045,Angola,,24,B R,33517,2953,2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3569,,,,,,12,,,,,,,,410,,,5,,,,,,,12178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,345,,,,,,,,,,,,,,,,,,,,,,5298,,,,,,,,46,,,,,,,,3112,,,,,,,,,,,,2437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990046,Cameroon,,120,B,265967,40119,13373,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990047,Central African Republic,,140,C,67234,7445,2482,,,,,,,,,,,,9,20,,,,,,,,,,,,,,,,0,,,,,,,,,19,,,10010,,,,,,,,,,,,,,,5,,,13173,1,,,,,67,,,,,,,,,,,10537,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7,,,,,,,,,,,,,,,,,,,,,,351,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,88,,,,,,,,,15,,,81,0,,,,22094,,10,150,,,,,5,,,,,6,,,,,,,,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990048,Chad,,148,B R,74342,4986,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30992,,,8067,,,,,,,,,715,,,,,,,,,,98,,,,,,,,,,,,,,,,,886,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2614,14822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990049,Congo,,178,B,129391,5934,1978,,,,,,10334,,,,,,,,,,,,,,,,4357,,,,,,,,,,,,,,,3464,,,10616,3239,,,283,,,,,,,,,,164,,,,,67316,,,,,,,,485,,,,,,,,,8574,,,970,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,,,,,,,,,,,4678,,,,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,,,,,,,790,0,,,,,,,,,,3468,,,,,,,,,,,,,,,,,,,,,,,747,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990050,Democratic Republic of the Congo,,180,B R,754194,60792,30396,,,,,,468462,,,,,,,,,,,,,,,,,,,,,,,,,,,,20203,,,,,,,,,,,,,,,3647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22972,,,,,,,,,,,,,,,,,,,,,113409,,,,15895,,,,,,,,,,,,,,,,,18418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990051,Equatorial Guinea,,226,C,2740,365,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,,,,,,,,,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990052,Gabon,,266,C,128188,2721,643,,,34,,,342,,,,,,,,,,,,,,154,,16141,,,,,,,,,,,2161,52,,,15661,90,,,1398,,,107,,,,,5045,,,1049,,,,,,50,2754,,,,,,,,26892,,,,,,,,,4969,,,,,,27,1968,,,,,,,,1539,,,,,,,,,,,,,,5,,,10,,,,,,,,,773,,,,,,,,,,,17055,,,,,,,,,,,,,221,,,,,,,,,,,7392,,,,,,,,,,,,,,,,,60,,,,,65,,,,,,,,2012,,9431,,,,,,,,,,4,,,,,,,,,9,,,,7116,,,,69,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990053,Sao Tome and Principe,,678,C,5582,74,25,,,,,,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990054,Southern Africa,,913,,1395265,97181,24699,123,78,1064,0,0,31185,0,693,697,94,0,5120,4424,0,74,233,2517,30,113,6136,0,422,61,0,158,0,147,19709,1769,23,23,3881,105,2674,0,0,2478,3272,0,118,0,0,698,14319,1786,0,118,194,2955,0,0,1160,479,1322,0,944,1065,286,12695,1247,0,0,0,0,1094,0,0,521,68,34563,3185,0,0,47,692,6401,0,0,306,128,0,47679,6820,26,3191,0,0,0,0,90,157,30,54,0,0,0,0,16,11628,1324,725,142,6062,0,2602,12032,192,1238,54,0,3903,0,90,0,33,199,971,188003,310,210,0,192,78,522,14645,889,54,104,163,0,0,0,5161,0,78,0,11,0,0,0,1058,393048,211,11195,23,125,18391,0,1480,106,21,17634,21,59,28,728,33,2222,0,59,59,116,199,1849,1871,19903,0,0,1677,0,1143,818,1865,2626,220,26,0,0,0,0,0,0,604,2728,1964,157,626,427,0,201,0,0,3373,41941,0,996,1361,97,2913,0,394,4902,113,0,260,0,0,0,0,26,111,844,0,0,0,5814,2202,175,123191,2226,11799,0,111,0,0,296,156,0,0,83,12887,88221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990055,Botswana,,72,B,27510,1150,531,,,,,,551,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,874,,,,,,,,,,,,,,,526,102,,,,,,,,,,108,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,1967,,,,185,,,161,,,,,122,,,,,,,505,,,,,,100,713,,,,,,,,292,,,,,,,,,184,,286,,,188,,,,,108,,,,116,,145,,,,,,,,137,,,,,,,,,,,,,,,,,,,,45,,,,,,,,5780,,,398,,,,129,,,,,,,,,,,,,,,295,,,3289,460,603,,,,,,,,,,1991,4905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990056,Eswatini,,748,B R,74991,5693,1478,,,,,,4,,,,,,8,,,,,,,,,,,,,,,,161,,,,,,7,,,,4,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,2,,,,,,,,,,,,,,,,,,,,,,,46196,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,20848,,,,,,,,,,,,,,,,,,,,,,1,,,,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990057,Lesotho,,426,C R,8240,1092,2679,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,32,,5,,,,,,,,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2777,,,,,,,,,,,,,,,,,,,,,,185,,,,116,95,,,,,,,,,,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990058,Namibia,,516,B,120641,2568,669,64,,716,,,24028,,693,74,94,,793,901,,74,72,48,,,272,,230,,,,,,975,790,,,45,105,575,,,175,279,,,,,48,4593,,,,,1652,,,45,,1005,,,112,149,4707,168,,,,,257,,,,,290,312,,,,116,793,,,,128,,13401,212,,,,,,,,79,,,,,,,,997,133,45,,89,,161,1219,,168,,,1641,,,,,,68,186,,52,,,64,,545,,,,,,,,158,,,,,,,,,203,,,,,763,,74,,,1453,,,,79,,246,,,,,,364,249,641,,,52,,,45,672,530,,,,,,,,,,45,,84,242,,,,,,138,12536,,508,,,294,,149,634,,,109,,,,,,,52,,,,712,380,,2540,1624,1553,,,,,,,,,,4473,21364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990059,South Africa,,710,B R,1163883,86678,19342,59,78,348,,,6602,,,623,,,4199,3523,,,161,2469,30,113,5864,,192,61,,158,,147,18470,979,23,23,3836,,2092,,,2303,2877,,118,,,650,8690,1786,,118,194,1302,,,1115,479,317,,944,953,137,7456,977,,,,,837,,,521,68,34114,2873,,,47,576,5608,,,306,,,33946,6486,26,3191,,,,,90,78,30,54,,,,,16,8356,1191,680,142,5788,,2441,10652,192,1070,54,,2140,,90,0,33,199,903,187019,308,158,,192,14,422,13336,889,54,104,163,,,,4711,,78,,11,,,,1058,346433,211,10904,23,125,17440,,1402,106,21,16073,21,59,28,533,33,1523,,59,59,116,199,1485,1622,19125,,,1625,,1143,773,1193,2094,220,26,,,,,,,604,2683,1964,28,384,427,,201,,,3233,,0,488,963,97,2619,,116,4268,113,,151,,,,,26,111,792,,,,4621,1822,175,117362,26,9267,,111,,,296,156,,,83,6346,61875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990060,Western Africa,,914,,4470738,262765,64510,0,0,5594,0,0,1658,0,0,65,0,0,17,0,0,0,0,0,0,0,301,0,198507,0,0,0,0,0,0,1011,0,0,0,1012586,0,751,0,12681,830,0,462,13094,0,0,1255,0,0,0,0,4538,0,0,313319,0,130,0,0,0,7,324,0,0,0,0,0,223,0,50,0,0,0,16,0,0,0,0,18556,0,0,4981,23420,0,2733,233219,0,0,0,0,0,0,0,334869,38477,0,0,0,0,0,0,1633,0,0,77,0,0,24,728,0,66,0,0,8,0,29,0,0,0,7862,0,498173,5603,0,0,5,0,0,0,0,571283,0,0,0,117644,0,0,4,0,0,0,0,0,3711,51,0,0,0,0,491,0,0,0,143288,120319,0,0,0,0,0,47,0,0,0,0,4,20,34,1897,0,0,216,0,0,0,1095,1148,0,0,0,0,0,0,0,2494,2132,219731,0,0,41350,0,0,0,0,0,0,271,0,452,15,135,355,0,1120,270,192,0,0,11,166495,0,0,0,221,0,0,0,0,0,112,62,2870,6,6015,20,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990061,Benin,,204,C B R,76751,7171,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3507,,,,,,,,143,,,,,,,,393,,,2836,,,,,,,,,,,,,,,,,,,,,,,,370,,,,,,,2107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,,,,,,,,,,,,,,,,,,,,,,,26721,15728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990062,Burkina Faso,,854,B R,349652,16390,6383,,,,,,,,,,,,,,,,,,,,,,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37576,,,,,,,,,,,,,,,,,,,,,,,8275,2542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983,,,,,,,,,,,,,,,,,,,,,,,6131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990063,Cabo Verde,,132,B,8931,787,1000,,,,,,1588,,,5,,,,,,,,,,,14,,,,,,,,,77,,,,,,,,,,,,,,,30,,,,,,,,9,,69,,,,,,,,,,,,,,,,,,,,,,102,,,11,7,,25,55,,,,,,,,60,539,,,,,,,,,,,,,,201,,2,,,,,,,,,,,,,,,5,,,,,9,,,,,,,4,,,,,,,51,,,,,62,,,,,84,,,,,,,,,,,4,,,1132,,,,,,,55,,,,,,,,,2475,,141,,,19,,,,,,,,,30,,,,,,18,,,,11,,,,,,,,,,,28,,14,,188,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990064,Côte d'Ivoire,,384,C B,1816426,12155,9313,,,,,,,,,,,,,,,,,,,,,,51216,,,,,,,,,,,927756,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10359,,,99487,,,,,,,,133914,308,,,,,,,,,,,,,,,,,,,,,,,,,,,2793,5379,,,,,,,,422476,,,,9873,,,,,,,,,,,,,,,,,,,50297,31352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23556,,,620,,,,,,,,,,,,,,,,,,,,25298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990065,Gambia,,270,B,118123,2293,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24859,7591,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,5697,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72943,,,1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990066,Ghana,,288,B,164851,6779,4357,,,7,,,,,,,,,17,,,,,,,,,,8959,,,,,,,7,,,,41668,,,,61,147,,,8,,,121,,,,,,,,4902,,,,,,,16,,,,,,21,,,,,,16,,,,,117,,,,19,,,,,,,,,,,74,,,,,,,,454,,,,,,24,123,,30,,,8,,,,,,525,,9824,,,,,,,,,3592,,,,9,,,,,,,,,,,,,,,131,,,,4229,14876,,,,,,47,,,,,,20,34,,,,,,,,47,268,,,,,,,,,,53,,,119,,,,,,,,,,15,,18,,,104,37,,,,61553,,,,,,,,,,,,972,6,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990067,Guinea,,324,C B R,403621,909,2726,,,,,,,,,,,,,,,,,,,,207,,2351,,,,,,,248,,,,479,,98,,,297,,,,,,134,,,,,,,,2472,,61,,,,,,,,,,,,,,,,,,,,,,1642,,,,811,,849,,,,,,,,,,2798,,,,,,,,,,,,,,102,,27,,,,,,,,,,,342691,,,,,,,,,15549,,,,384,,,,,,,,,,,,,,,,,,,1393,910,,,,,,,,,,,,,,237,,,138,,,,478,,,,,,,,,,682,6770,,,15985,,,,,,,,,59,,,,,,,30,,,,1468,,,,,,,,,,84,,,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990068,Guinea-Bissau,,624,B R,15368,262,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,960,,,,,,,,,,,3170,,,,,,,,,,,,,,,,,,,,,,,,,,,,3906,,,,,,,,,,,,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,,,,,,,,,,,,,,,,,,5053,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990069,Liberia,,430,B,94964,14804,5561,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,388,,,,,247,,,,,,,,,,,,,,2182,,,,,,,,,,,,,,,,,,,,,,,,296,,,,656,,928,9952,,,,,,,,32485,2263,,,,,,,774,,,,,,,252,,,,,,,,,,,4230,,,,,,,,,,,1970,,,,,,,,,,,,,,,,,,,298,,,,1127,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,,7943,,,,,,,,,286,,,,,1120,148,,,,,250,,,,,,,,,,,,1146,,2959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
