Sort Order,"Major area, region, country or area of destination",Notes,Country Code,Type of Data,Total,Other South,Other North,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2005011,Lower-middle-income countries,e,1501,,24965879,718917,518748,1175709,587,21636,19,0,120896,0,119,33816,71969,57,21916,2096,122196,86,40225,3590713,37,305497,2678,1410,371059,1,7626,642,17,60,492,35146,0,29406,2310,1280868,6240,8461,19641,25974,8812,66,50077,179137,0,4891,433485,427,0,3520,791,11151,0,10954,26892,134,2770,138,199,416,7883,349736,1113,323,2,265,1740,44146,8853,4087,197723,11667,36,139438,0,0,1005,841,34405,2,0,2500,6634,73362,32062,279158,9,1810,0,1,0,895,12610,156998,4627,6,81,0,21305,516,49,2140251,152792,7687,11430,405,1,84131,12999,52,32382,69218,280805,9281,590,27018,33408,77659,21907,10144,168,96264,18808,1,29583,14,41,9732,210241,981,628048,3,98,0,13891,335,0,12322,0,71,151,1,0,9407,13134,300887,1139,1250,641360,5243,274,2937,11763,168789,193120,41,118,80,12825,10041,1261223,1255,1132,1158,3501,10664,6450,8801,9162,284,10401,20745,160990,0,2813,4691865,20050,0,0,0,0,0,17,0,8027,36845,80652,9,30,7480,25801,39,72,8,333,302387,22366,62546,10753,176483,120109,101435,107,783,2588,18937,75465,77823,80068,243155,0,75,9,3578,5004,26152,0,295,319287,262511,25991,90194,47394,118045,54,601,244476,154,1052,103586,0,0,6656,1066,12548
2005012,Low-income countries,e,1500,,8969212,666612,220690,13262,0,6362,0,0,295011,0,0,398,199,0,167,234,173,0,0,696,0,694,657,0,78618,0,108240,0,0,0,4266,2846,0,25,0,61716,589510,6041,0,29201,1945,0,64882,13344,0,284,45944,128,0,708,9602,52976,0,233,542507,0,1420,0,8,0,293,555091,290,2740,0,2061,0,9852,0,74,6705,0,83,3494,0,0,0,0,45104,0,0,18309,12092,678,3312,88739,0,35,0,0,0,0,0,186588,41901,0,0,0,0,8,0,532207,1124,1221,343140,12,0,0,2130,0,589,0,857,88260,0,0,11502,0,0,3528,6358,182729,1042,0,0,0,10142,159526,164,0,161205,0,0,0,63947,181,0,261,0,0,0,0,0,3463,238504,0,571,0,0,409,0,112,0,124807,116060,0,0,0,7,38,41987,0,0,0,0,701,2214,39,4618,1324,0,5173,803,898,0,239957,234438,0,0,0,0,0,0,0,111,1482,141216,0,13788,73998,0,0,0,50,0,428657,44424,169457,1799,212,444483,662288,0,527,608,2598,28460,440,0,86581,0,0,0,0,800,456,0,0,135336,1283,0,24407,95010,9314,24,244,9110,0,2150,683,0,0,107,89686,116127
2005013,No income group available,e,,,479265,19624,9118,0,0,379,0,0,0,569,1191,100,0,3306,283,0,0,148,0,0,480,0,636,0,0,0,0,0,0,0,0,12111,1862,0,0,0,0,0,0,0,874,0,0,0,0,131,1459,197,0,2658,51423,0,0,0,0,0,2099,2400,0,0,0,0,0,0,6258,10850,0,0,0,0,0,0,0,0,0,0,154,0,201335,2765,122,0,0,0,256,0,0,0,0,15,7390,0,0,717,757,4891,30995,0,0,0,0,203,199,0,0,0,0,0,575,1917,257,0,0,0,0,0,0,848,0,1280,0,0,0,0,0,0,18973,0,0,0,280,0,0,13526,408,4294,6468,34,0,0,0,0,245,0,0,0,0,0,0,7890,1207,2667,0,0,0,13,0,0,7,0,0,0,0,14,0,399,0,0,1410,77,0,0,0,1121,0,0,0,153,1460,3541,0,158,123,0,0,0,1311,0,0,0,0,300,0,0,0,0,29,0,49,0,0,0,22973,0,182,384,0,0,0,0,0,112,118,0,0,0,0,98,0,0,0,1935,0,2220,522,0,0,197,1535,0,0,0,0,0,0
2005014,Geographic regions,,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005015,Africa,,903,,15969835,841977,332079,539,439,31086,0,0,477789,0,502,1653,413,0,6047,4773,29,65,1276,6573,16,992,7672,0,479386,33,0,90,0,434,28588,3553,12,72,2266,1346601,599870,14438,0,85711,8366,0,114996,195728,0,427,33854,913,0,379,65407,85237,0,0,572465,643,2248,0,2799,1357,495,932431,2758,4217,0,0,11,45725,758,53211,205561,103,42484,144359,0,0,25,1330,181352,0,0,21137,18816,0,59796,375804,38,8452,0,0,0,0,58,347204,47553,31,0,0,0,399,17,65753,15183,886,72123,7236,0,3246,28918,107,3317,22925,836,105868,0,12386,75,17,232,20427,157917,279406,18593,0,222,66,31603,205372,10122,73,820974,188,0,0,78535,10844,6410,220,0,308,13,0,0,16015,575408,130,60996,12,168,15103,0,1875,60,293873,334842,11,171,14,1282,1863,11429,0,32,32,65,116,6159,6556,38750,0,1494,2452,55,1083,1620,17949,257589,124,14,0,0,0,0,0,12717,41113,242680,2143,14460,82113,1170,0,288,50,0,742204,85427,233443,6562,3086,375406,756929,0,1934,3941,33642,663,4150,13,342715,0,0,14,5364,3503,234,0,0,457915,3314,3041,206141,150685,36683,54,63,403,0,196,90,0,130960,24533,131114,347018
2005016,Asia,,935,,53439306,1915295,1080968,3592951,3846,38784,0,0,2042,0,0,38513,210015,54,53890,21719,490849,0,42883,5333365,0,133616,15284,0,6,0,115866,436,0,2437,6,302831,72,34007,483590,0,3,8,404529,38,57073,0,10,5836,0,3295,4052817,189155,95834,2444,0,449,0,78,8,314,184,0,10327,1621,59678,494,6871,3,0,7,395,1425008,7,0,14405,2576,73,157065,0,0,197,3467,75809,0,0,0,0,129306,321570,2026,3,76995,0,0,45,854,223,0,0,0,21,0,3,15770,109,6649685,2420817,105709,883443,2928,0,85463,16120,10,84638,309007,85467,3135,0,62100,29871,617620,8472,115995,0,0,26419,0,15239,50,6,6,1101497,956,0,63,0,0,317,342,0,4327,0,0,9304,0,0,170541,7,1717053,3,0,1062368,35836,0,13555,7,30,12626,0,138351,0,17397,11062,2883275,959,13,301,6,64993,1204850,81427,3524,46,11670,740602,35601,0,137511,3853196,2,0,0,0,0,0,0,0,0,56983,70,1789,18,3,99331,0,435,150,0,101856,16008,9630,6378,617974,2625950,373827,109,9057,17219,600227,101786,212126,80055,0,0,0,10,35443,125886,10395,0,0,819,637121,68908,223482,310,318043,24,5745,372574,0,600,283880,0,0,557852,884,203
2005017,Europe,,908,,63594822,348602,650531,201567,894892,1478747,560,5691,219554,937,3799,342583,614325,2214,202942,358438,937213,2188,5577,267992,19239,1390276,348728,1368,23529,3573,906,117657,4496,1316627,3335,411090,358,4545,354005,19753,14785,96447,67825,109177,197529,928,16017,8153,14776,138312,724297,92655,2662,394704,30641,84828,10,7830,110953,683167,122624,61709,101049,486904,24261,155562,148705,7056,15272,136294,537519,219697,20278,18553,45164,130633,1793,85469,950,12314,4895,255423,986773,2,99,19419,30627,738396,2015795,176567,8835,421180,14333,9530,10,3,13423,45350,34987,27119,73302,110,12611,289990,21760,863702,196164,342920,305050,524377,7740,69269,1411361,147408,123944,33835,3614205,150526,190,15658,617968,47668,222191,177299,877,13128,44042,2793,354064,49441,114333,14692,75746,460,73275,32253,1,0,23204,89569,0,83969,139,18588,32205,143141,7701,2195178,84457,15607,3013,24,37034,412391,127,71753,7900,7635,265402,0,237186,164,115269,3262,608616,110,6793,1640,24091,232717,346134,2077138,1100491,83,2769,97342,645810,16,1723036,6018582,23593,2872,5832,12592,21,6931,613,2881,17057,30440,205236,851310,4986,35097,49937,22039,253772,94506,346,153484,233953,2,680254,297119,8149,30293,213345,189226,390254,125077,479925,176434,4188,41450,2,310,23747,521301,2469292,216950,114,494,63393,4544927,11627,1064169,40531,610756,161,82035,1326926,876,188882,375149,14,125,19401,28718,88964
2005018,Latin America and the Caribbean,,904,,7224942,314728,68272,245,320,1039,0,57,6891,2013,8475,243039,1045,5488,4566,8419,6,1701,60,111,5509,490,8057,4510,16,118,18,354544,614,81,14,193873,5325,72,2007,31,16,690,182,145,36751,93,107,30,70,259375,81454,2908,14,863920,1,132,13,26165,195,3086,68287,6629,107,4946,1711,154,2331,0,20853,118288,70888,4517,49698,30,29,324,10,250,29,3,16,1129,158595,3734,9,23,19,3431,66085,196,32,5642,402,14866,8596,9,65302,40,471,46953,339553,3,47394,5691,285,10941,1230,1441,551,1683,1,7889,306018,26369,79353,1589,43,158,42,112,8,1299,482,27843,16,9,271,126,919,218,30,9,272,2,133,79,0,14106,2,3,1,55493,8,30,9,245,2750,1926,1523,83,12,10,20,24642,7,780,182906,43,994,48,2937,10,1679,9,1068,3,16713,7,493883,296657,5337,21492,240714,18609,43,22749,734,1124,7477,15067,9,749,12323,13697,88,17546,0,29,16,1863,214,964,0,2,193,1460,226,1509,1,56,1372,0,309952,42,1975,21,28145,4814,14326,20541,5,468,0,30,0,406,15940,109,2611,4,985,6,15,8365,42,41398,32,934084,3528,156144,12,186,92294,262,14,6,27,21,65
2005019,Northern America,,905,,45363257,2252619,17302,82683,64467,47434,0,0,9780,103,24735,168662,71178,5250,88611,78919,17719,30642,1681,159388,68360,54237,54162,45953,1086,10737,1111,70286,52,138990,383,299489,105,4018,61212,793,4374,30266,168043,26091,845005,230,256,668,0,112616,2116911,430684,14782,620295,109,1004,0,84220,17975,81514,968633,368,17511,97627,355,26396,53101,943,28094,768743,376596,166692,1037828,40,27080,15131,235,128747,0,190,58409,32069,245518,62,131,681,11724,17080,849270,108577,269,226750,0,40222,454,0,657750,12607,67,319317,559751,0,389065,130767,5963,1815863,95464,409594,142402,172741,0,144939,714605,731568,384786,62656,17529,86541,0,33030,4700,217932,33483,187150,95,57096,10211,0,38868,2958,2635,529,77289,0,1188,16374,6179,415,332,9627,0,10672250,6933,138,607,750,5375,87317,982,54942,666,0,34431,198844,119,36410,245137,450,194243,0,29324,0,35291,1031,377686,0,108545,399,27384,372481,1948615,635932,343102,1618485,1361,1092585,32589,196,221237,431218,3830,0,15735,20704,320,31238,16164,0,0,43369,24307,34233,936,29146,35034,105,11513,14645,0,97445,111668,0,96281,141412,34366,40719,10773,56160,62447,75965,3794,206837,0,1563,0,16987,281673,15695,111210,1606,138,0,33879,355998,18654,1260729,41099,276899,45,44261,29385,0,155140,1258036,0,0,28657,14462,34158
2005020,Oceania,,909,,6023412,58905,58663,20671,2270,2792,2028,30,450,0,30,13959,1110,50,74543,22319,300,270,1080,19437,380,1600,5790,60,30,460,130,770,0,38400,970,9216,0,2570,3440,20,430,30,33886,130,45277,40,10,40,0,28186,318105,87215,2100,6182,0,710,19561,380,200,71479,610,100,22450,14554,430,360,11905,120,20,110,1650,40022,10750,0,2280,1660,270,6999,120,40,93129,9490,77726,10,2486,30,80,400,133744,2820,490,129010,0,130,20,1675,350,220,20,560,90,0,230,25539,670,192007,75711,29391,42860,62337,760,8950,222507,1000,46078,4160,670,12293,3789,3120,240,11323,6310,84900,90,1360,1570,20,3300,170,220,760,115511,280,40,51380,474,30,20,20310,58,1820,11267,50,240,4020,0,2232,770,14136,740,1834,4604,112772,4972,431683,770,10,2580,5239,51320,2547,4380,840,20574,2714,170,2123,410,6680,201762,65196,18160,3633,440,83998,810,140,17860,22521,180,21,19,13,0,47,82456,0,0,3559,280,39290,2890,1570,47775,0,6060,8760,2653,6275,154005,0,14540,77653,3260,18590,100,9674,16071,8260,70,37440,10710,30,2088,31041,1560,1307,37460,60,0,2417,1880,17904,2800,1352397,2334,114753,0,10790,760,6375,1580,180367,7409,0,520,5796,29474
2005021,Sustainable Development Goal (SDG) regions,f,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005022,SUB-SAHARAN AFRICA,,947,,14222466,771146,319203,97,90,8666,0,0,477764,0,487,1435,66,0,5030,3637,0,52,142,5339,16,132,5685,0,479354,33,0,90,0,112,28588,3232,12,12,2206,1346544,599838,14438,0,85601,5503,0,94174,113800,0,403,28802,913,0,328,61133,83571,0,0,571175,553,2248,0,2724,1181,405,918340,1871,2740,0,0,0,3149,0,53211,6928,80,42484,34574,0,0,25,440,154657,0,0,21137,18790,0,44789,375101,30,5219,0,0,0,0,50,345694,46463,31,0,0,0,8,17,58347,943,421,175,7153,0,2629,16436,107,1498,31,0,99617,0,81,20,17,232,6807,157917,279364,7192,0,222,66,31567,205347,552,48,818841,188,0,0,76207,10844,6410,163,0,14,0,0,0,4804,575393,119,60763,12,168,12804,0,1794,60,293481,305935,11,66,14,905,17,8897,0,32,32,65,116,1629,5675,38710,0,0,1612,0,1083,926,4921,257550,124,14,0,0,0,0,0,12717,2126,238510,2143,14442,81866,503,0,233,50,0,630540,84708,232003,2836,2594,202,719295,0,1019,1998,296,0,902,13,342715,0,0,14,434,669,0,0,0,431736,2456,167,196088,150343,21050,54,63,0,0,166,90,0,0,370,131091,346988
2005023,Eastern Africa,,910,,4762817,274563,107219,0,0,0,0,0,131342,0,0,0,0,0,196,0,0,0,0,3905,0,0,588,0,0,0,0,0,0,0,4585,0,0,0,0,0,559416,5412,0,66,719,0,0,0,0,0,7924,21,0,0,61025,30847,0,0,56,0,52,0,0,0,131,610666,154,2740,0,0,0,116,0,0,6612,0,83,32595,0,0,0,0,93631,0,0,0,0,0,1501,170,0,35,0,0,0,0,0,0,0,0,0,0,0,8,0,29627,176,0,0,24,0,0,1080,0,305,0,0,88972,0,0,0,0,0,0,6358,0,0,0,0,0,30971,169191,49,17,205,0,0,0,0,4977,6410,0,0,0,0,0,0,0,239869,0,882,0,98,189,0,0,0,0,4598,0,0,0,7,0,2408,0,0,0,0,0,514,0,3610,0,0,154,0,898,0,357,161619,0,0,0,0,0,0,0,0,0,153,0,13868,0,0,0,0,0,0,619963,47228,174448,82,996,0,430075,0,25,51,0,0,341,0,3,0,0,0,0,0,0,0,0,397371,0,0,24808,142149,2756,0,0,0,0,0,0,0,0,325,89661,128571
2005024,Burundi,,108,B R,172874,12615,3319,,,,,,,,,,,,,,,,,,,,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84099,,,,,,,,,,,,,,,,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805,,,,13732,,,,,,,,,,,,
2005025,Comoros,,174,B,13209,796,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,10142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,,,,
2005026,Djibouti,,262,B R,92091,4134,1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,
2005027,Eritrea,,232,I,14314,1320,603,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347,,,,,,,,,,115,,,,141,,,,,,,,,,,1442,,,,,,,,,,,,99,,,,,320,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,281,,,,,,,,,,,,,,551,,,,,,,,,,,,,,,,,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,,,,,,,,,,,,,,,,,,,2096,154,1375,,,,192,,,,,,,,,,,,,,,,,1345,,,49,446,,,,,,,,,,,194,243
2005028,Ethiopia,,231,B R,514242,38775,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,75,,2740,,,,,,,5756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,,327545,,110527,,,,15491,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,107,,
2005029,Kenya,,404,B R,773354,39648,21288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,,,,,,,,,,,,,,,,,,,,,,,,,2749,,,,,,,,,696,,,20917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4059,,,,,,,,,,,,,,,,,,,208156,98,62546,,,,76711,,,,,,,,,,,,,,,,,291776,,,,42082,,,,,,,,,,,,
2005030,Madagascar,,450,C,26058,3103,3885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609,,,,8910,,,,,,,,,,,,,,,,,,,,,,,,,,,,7269,,,,,,,,,,,,,,,,,,,,,,,1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005031,Malawi,,454,B R,221661,36203,12063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5410,,,,,,,,,,,,,,,1438,,,,,,,,,,2277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4714,,,,,,,,,,,,,,,,,,,57,8421,,,,,,,,,,,,,,,,,,,,,,,,,1504,9794,,,,,,,,,,,43640,37861
2005032,Mauritius,1,480,C,19647,938,226,,,,,,,,,,,,,,,,,3672,,,57,,,,,,,,,,,,,,,,,,32,,,,,,5151,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,,118,,,,,,,,,,,,,,,,,5252,,,,24,,,113,,11,,,,,,,,,,,,,,,,1236,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,39,,,,,,,,,,,,,80,,,,,,,,412,,13,496,,,,,51,,,,,,,,,,,,,,,,,415,,40,,,,,,,,,,,
2005033,Mayotte,,175,B,63176,546,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49545,,,,,,,,,,,,,,,,,,,,,,,,,,,,7789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005034,Mozambique,,508,B R,264679,4636,13908,,,,,,31022,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333,5412,,,,,,,,,,,,,,,,,,,,,,,,5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,,,,,,,,,,,,19664,,,,,,,6224,,,,,,,49710,,,,,,,,,,,,,,,,,,,,,,,,,,,4251,,,,,,1121,,,,,,,,3610,,,,,,,,,,,,,,,,,,,,13443,,,,,,,,16007,,,,,,,,,,,,,,,,,,,,,,,,,,5891,,,,,,,,,,,4217,77268
2005035,Réunion,,638,B,115076,7556,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,75927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14218,,,,,,,,,4294,6410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005036,Rwanda,,646,B R,423187,14694,2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68762,,,,,,,,,,,,,,,,,,,,,,,,,197717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93430,,,,43346,,,,,,,,,,,,
2005037,Seychelles,,690,B,8997,264,165,,,,,,,,,,,,48,,,,,107,,,27,,,,,,,,,,,,,,,,,,,,,,,,279,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,184,,,,,,66,,,,,,,,,,,,,,,,,3907,176,,,,,,73,,,,,348,,,,,,,,,,,,,620,,,17,,,,,,502,,,,,,,,,,,,,98,,,,,,81,,,,,,16,,,,,,514,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,36,297,,16,500,,,,,,,,341,,,,,,,,,,,15,,,216,,,,,,,,,,,,,
2005038,Somalia,,706,I R,20670,13011,6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,,
2005039,South Sudan,,728,B R,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,..,,,,,,,,,,,,,,,,,,..,,,,,,..,,,..,,,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,..,,,,,,,,,..,,,,,,,,..,,,,,,,,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,,,,,
2005040,Uganda,,800,B R,593308,2397,41,,,0,,,,,,,,,,,,,,126,,,38,,,,,,,,,,,,,,15440,,,,235,,,,,,362,,,,,,,,56,,16,,,,131,93208,154,,,,,0,,,143,,,337,,,,,220,,,,0,,207,0,,35,,,,,,,,,,,,8,,3476,,,,,,,358,,181,,,36105,,,,,,,,,0,,,,,6,,,,,,,0,,,,,,,,,,26,,,,,189,,,,,3,,,,7,,572,,,,,,,,,,,154,,,,270,75091,,,,,,,,,,0,,,,,,,,,2387,,0,53,,,337681,,25,,,,,,3,,,,,,,,,,,,1061,21648,850,,,,,,,,,,6,2
